crop_name,country_code,adm_id,harvest_year,yield,harvest_area,production
grain_maize,US,US-18-057,1993,8.892,23715.42,210794.6
grain_maize,US,US-18-057,1992,9.439,26831.61,253171.96
grain_maize,US,US-18-057,1991,5.212,24120.12,125666.5
grain_maize,US,US-18-057,1990,8.516,25698.45,218683.84
grain_maize,US,US-18-059,2010,9.64,26143.62,251917.2
grain_maize,US,US-18-059,2009,11.618,28571.82,331978.0
grain_maize,US,US-18-059,2008,9.483,27479.13,260858.0
grain_maize,US,US-18-059,2007,9.313,32416.47,301696.12
grain_maize,US,US-18-059,2006,9.759,27357.72,266827.0
grain_maize,US,US-18-059,2005,9.326,30231.09,281787.6
grain_maize,US,US-18-059,2004,10.607,28936.05,306783.74
grain_maize,US,US-18-059,2003,9.206,30028.74,276341.84
grain_maize,US,US-18-059,2002,7.348,27762.42,203835.0
grain_maize,US,US-18-059,2001,10.035,29947.8,300377.86
grain_maize,US,US-18-059,2000,9.809,28409.94,278559.26
grain_maize,US,US-18-059,1999,7.963,29421.69,234129.58
grain_maize,US,US-18-059,1998,8.239,28612.29,235582.46
grain_maize,US,US-18-059,1997,8.02,30109.68,241272.06
grain_maize,US,US-18-059,1996,7.875,25617.51,201683.62
grain_maize,US,US-18-059,1995,7.096,25900.8,184312.56
grain_maize,US,US-18-059,1994,9.144,28167.12,257357.88
grain_maize,US,US-18-059,1993,9.502,25374.69,240995.2
grain_maize,US,US-18-059,1992,9.69,28733.7,278350.98
grain_maize,US,US-18-059,1991,6.764,25415.16,171820.84
grain_maize,US,US-18-059,1990,8.202,27114.9,222191.58
grain_maize,US,US-18-063,2010,10.205,29462.16,300431.2
grain_maize,US,US-18-063,2009,11.241,26345.97,296164.0
grain_maize,US,US-18-063,2008,9.232,21934.74,202006.2
grain_maize,US,US-18-063,2007,9.69,26184.09,253555.5
grain_maize,US,US-18-063,2006,9.728,20599.23,200215.5
grain_maize,US,US-18-063,2005,9.15,22946.49,209783.68
grain_maize,US,US-18-063,2004,11.16,22582.26,251881.64
grain_maize,US,US-18-063,2003,9.96,23674.95,235696.76
grain_maize,US,US-18-063,2002,9.232,23674.95,218368.88
grain_maize,US,US-18-063,2001,10.092,29057.46,293044.88
grain_maize,US,US-18-063,2000,9.056,28167.12,254977.9
grain_maize,US,US-18-063,1999,8.786,29462.16,258648.2
grain_maize,US,US-18-063,1998,8.823,26507.85,233801.92
grain_maize,US,US-18-063,1997,7.618,27964.77,212834.22
grain_maize,US,US-18-063,1996,7.636,26022.21,198518.78
grain_maize,US,US-18-063,1995,7.536,24201.06,182915.56
grain_maize,US,US-18-063,1994,9.307,26872.08,250027.44
grain_maize,US,US-18-063,1993,9.269,24443.88,226491.8
grain_maize,US,US-18-063,1992,9.74,29745.45,289648.9
grain_maize,US,US-18-063,1991,6.079,25010.46,152021.54
grain_maize,US,US-18-063,1990,8.704,26507.85,230583.74
grain_maize,US,US-18-067,2010,10.638,25172.34,267665.2
grain_maize,US,US-18-067,2009,11.681,27721.95,323850.0
grain_maize,US,US-18-067,2008,11.806,27357.72,322910.2
grain_maize,US,US-18-067,2007,10.707,30757.2,329184.0
grain_maize,US,US-18-067,2006,10.45,27317.25,285257.24
grain_maize,US,US-18-067,2005,10.588,28571.82,302326.04
grain_maize,US,US-18-067,2004,11.499,27721.95,318559.18
grain_maize,US,US-18-067,2003,9.583,27276.78,261289.8
grain_maize,US,US-18-067,2002,8.886,27802.89,246829.58
grain_maize,US,US-18-067,2001,10.619,27681.48,293817.04
grain_maize,US,US-18-067,2000,9.489,28207.59,267555.98
grain_maize,US,US-18-067,1999,9.263,27074.43,250593.86
grain_maize,US,US-18-067,1998,9.37,27762.42,259930.9
grain_maize,US,US-18-067,1997,9.15,27641.01,252763.02
grain_maize,US,US-18-067,1996,8.968,29057.46,260441.44
grain_maize,US,US-18-067,1995,7.724,26265.03,203443.84
grain_maize,US,US-18-067,1994,10.305,29704.98,305874.42
grain_maize,US,US-18-067,1993,9.037,25860.33,233629.2
grain_maize,US,US-18-067,1992,9.822,27357.72,268465.3
grain_maize,US,US-18-067,1991,7.385,26022.21,192067.18
grain_maize,US,US-18-067,1990,8.83,26750.67,236070.14
grain_maize,US,US-18-081,2010,8.805,20761.11,182676.8
grain_maize,US,US-18-081,2009,10.488,20882.52,218948.0
grain_maize,US,US-18-081,2008,8.918,20032.65,178358.8
grain_maize,US,US-18-081,2007,8.918,22420.38,199768.46
grain_maize,US,US-18-081,2006,9.552,18818.55,179646.58
grain_maize,US,US-18-081,2005,9.451,20518.29,193802.0
grain_maize,US,US-18-081,2004,10.858,20680.17,224467.42
grain_maize,US,US-18-081,2003,8.949,21003.93,187802.52
grain_maize,US,US-18-081,2002,7.134,20113.59,143390.62
grain_maize,US,US-18-081,2001,9.577,22622.73,216476.58
grain_maize,US,US-18-081,2000,9.558,22825.08,217977.72
grain_maize,US,US-18-081,1999,8.597,23998.71,206133.7
grain_maize,US,US-18-081,1998,7.888,25131.87,198104.76
grain_maize,US,US-18-081,1997,7.523,25698.45,193151.76
grain_maize,US,US-18-081,1996,6.845,22096.62,151175.72
grain_maize,US,US-18-081,1995,7.599,23108.37,176082.96
grain_maize,US,US-18-081,1994,8.786,25860.33,227119.18
grain_maize,US,US-18-081,1993,9.144,23148.84,211582.0
grain_maize,US,US-18-081,1992,9.979,24889.05,248152.92
grain_maize,US,US-18-081,1991,6.701,22946.49,153708.1
grain_maize,US,US-18-081,1990,8.578,22946.49,196712.84
grain_maize,US,US-18-095,2010,10.576,36018.3,380669.8
grain_maize,US,US-18-095,2009,10.613,34966.08,370840.0
grain_maize,US,US-18-095,2008,10.864,32983.05,357276.4
grain_maize,US,US-18-095,2007,9.709,38527.44,373926.1
grain_maize,US,US-18-095,2006,10.249,32092.71,328805.54
grain_maize,US,US-18-095,2005,9.979,35532.66,354398.58
grain_maize,US,US-18-095,2004,10.852,33913.86,367896.14
grain_maize,US,US-18-095,2003,8.974,34601.85,310266.08
grain_maize,US,US-18-095,2002,7.599,32133.18,243939.06
grain_maize,US,US-18-095,2001,10.607,37191.93,394261.34
grain_maize,US,US-18-095,2000,9.853,37191.93,366318.8
grain_maize,US,US-18-095,1999,9.106,38001.33,345760.04
grain_maize,US,US-18-095,1998,9.477,39660.6,375686.32
grain_maize,US,US-18-095,1997,8.302,39903.42,331012.8
grain_maize,US,US-18-095,1996,8.151,36058.77,293707.82
grain_maize,US,US-18-095,1995,7.473,33185.4,248688.86
grain_maize,US,US-18-095,1994,9.809,38244.15,375025.92
grain_maize,US,US-18-095,1993,9.206,34763.73,319836.8
grain_maize,US,US-18-095,1992,9.495,38203.68,362640.88
grain_maize,US,US-18-095,1991,7.078,34197.15,241797.84
grain_maize,US,US-18-095,1990,8.39,35370.78,296532.3
grain_maize,US,US-18-097,2010,9.872,2994.78,29540.2
grain_maize,US,US-18-097,2009,10.613,2347.26,24892.0
grain_maize,US,US-18-097,2008,7.599,1659.27,12623.8
grain_maize,US,US-18-097,2007,9.131,2954.31,26967.18
grain_maize,US,US-18-097,2006,8.792,2387.73,20980.4
grain_maize,US,US-18-097,2005,9.112,2913.84,26532.84
grain_maize,US,US-18-097,2004,10.481,2751.96,28834.08
grain_maize,US,US-18-097,2003,8.823,2994.78,26403.3
grain_maize,US,US-18-097,2002,7.53,2913.84,21922.74
grain_maize,US,US-18-097,2001,10.506,3561.36,37404.04
grain_maize,US,US-18-097,2000,9.652,3480.42,33568.64
grain_maize,US,US-18-097,1999,8.126,3885.12,31556.96
grain_maize,US,US-18-097,1998,7.9,4006.53,31628.08
grain_maize,US,US-18-097,1997,7.63,4532.64,34569.4
grain_maize,US,US-18-097,1996,7.624,3763.71,28681.68
grain_maize,US,US-18-097,1995,6.72,4330.29,29179.52
grain_maize,US,US-18-097,1994,8.748,5989.56,52357.02
grain_maize,US,US-18-097,1993,9.326,5625.33,52425.6
grain_maize,US,US-18-097,1992,9.439,5787.21,54607.46
grain_maize,US,US-18-097,1991,5.275,6475.2,34137.6
grain_maize,US,US-18-097,1990,8.39,6677.55,55981.6
grain_maize,US,US-18-109,2010,8.993,18818.55,169087.8
grain_maize,US,US-18-109,2009,10.99,19951.71,219456.0
grain_maize,US,US-18-109,2008,8.415,16107.06,135483.6
grain_maize,US,US-18-109,2007,9.684,20477.82,198155.56
grain_maize,US,US-18-109,2006,9.608,17968.68,172570.14
grain_maize,US,US-18-109,2005,9.47,19020.9,180027.58
grain_maize,US,US-18-109,2004,10.626,18737.61,198942.96
grain_maize,US,US-18-109,2003,8.748,18859.02,164863.78
grain_maize,US,US-18-109,2002,7.486,17604.45,131691.38
grain_maize,US,US-18-109,2001,10.262,19587.48,200817.48
grain_maize,US,US-18-109,2000,9.866,19789.83,195127.88
grain_maize,US,US-18-109,1999,8.553,20599.23,176024.54
grain_maize,US,US-18-109,1998,7.831,19789.83,154894.28
grain_maize,US,US-18-109,1997,7.718,21165.81,163268.66
grain_maize,US,US-18-109,1996,7.976,19304.19,153847.8
grain_maize,US,US-18-109,1995,7.662,18697.14,143647.16
grain_maize,US,US-18-109,1994,8.698,20599.23,179006.5
grain_maize,US,US-18-109,1993,8.892,18818.55,167233.6
grain_maize,US,US-18-109,1992,9.577,21044.4,201480.42
grain_maize,US,US-18-109,1991,7.448,18697.14,139161.52
grain_maize,US,US-18-109,1990,8.453,19466.07,164421.82
grain_maize,US,US-18-139,2010,9.508,42250.68,401345.4
grain_maize,US,US-18-139,2009,11.618,44031.36,512572.0
grain_maize,US,US-18-139,2008,10.739,42291.15,452983.6
grain_maize,US,US-18-139,2007,8.553,46783.32,399884.9
grain_maize,US,US-18-139,2006,9.577,40631.88,388795.26
grain_maize,US,US-18-139,2005,9.734,42331.62,411723.84
grain_maize,US,US-18-139,2004,11.26,41036.58,461708.5
grain_maize,US,US-18-139,2003,9.954,40550.94,403291.04
grain_maize,US,US-18-139,2002,7.008,39377.31,275691.6
grain_maize,US,US-18-139,2001,10.638,42210.21,448845.94
grain_maize,US,US-18-139,2000,9.866,40793.76,402287.74
grain_maize,US,US-18-139,1999,9.326,41481.75,386697.22
grain_maize,US,US-18-139,1998,8.528,39215.43,334312.26
grain_maize,US,US-18-139,1997,8.315,40429.53,335856.58
grain_maize,US,US-18-139,1996,7.957,41157.99,327258.68
grain_maize,US,US-18-139,1995,7.536,39741.54,300321.98
grain_maize,US,US-18-139,1994,9.357,47147.55,440916.06
grain_maize,US,US-18-139,1993,9.495,42493.5,403225.0
grain_maize,US,US-18-139,1992,9.973,43100.55,429458.12
grain_maize,US,US-18-139,1991,6.456,43990.89,283763.72
grain_maize,US,US-18-139,1990,7.944,43424.31,344888.82
grain_maize,US,US-18-145,2010,8.773,41441.28,363372.4
grain_maize,US,US-18-145,2009,11.116,37232.4,414528.0
grain_maize,US,US-18-145,2008,9.608,38041.8,365099.6
grain_maize,US,US-18-145,2007,8.026,43181.49,346471.24
grain_maize,US,US-18-145,2006,9.445,38972.61,367852.96
grain_maize,US,US-18-145,2005,9.25,39660.6,366765.84
grain_maize,US,US-18-145,2004,10.714,39215.43,419968.68
grain_maize,US,US-18-145,2003,9.715,39377.31,382234.44
grain_maize,US,US-18-145,2002,7.655,38810.73,296936.16
grain_maize,US,US-18-145,2001,9.935,41036.58,407522.68
grain_maize,US,US-18-145,2000,9.677,40146.24,388381.24
grain_maize,US,US-18-145,1999,7.994,40874.7,326649.08
grain_maize,US,US-18-145,1998,8.089,37879.92,306103.02
grain_maize,US,US-18-145,1997,7.768,40065.3,311025.54
grain_maize,US,US-18-145,1996,7.63,37718.04,287538.16
grain_maize,US,US-18-145,1995,7.222,38446.5,278429.72
grain_maize,US,US-18-145,1994,8.761,43343.37,379425.2
grain_maize,US,US-18-145,1993,9.225,39579.66,364896.4
grain_maize,US,US-18-145,1992,9.791,41684.1,407738.58
grain_maize,US,US-18-145,1991,6.764,39458.25,266661.9
grain_maize,US,US-18-145,1990,8.704,39377.31,342531.7
grain_maize,US,US-18-159,2010,11.404,28612.29,326059.8
grain_maize,US,US-18-159,2009,11.681,29016.99,339090.0
grain_maize,US,US-18-159,2008,11.555,30514.38,351891.6
grain_maize,US,US-18-159,2007,11.241,32214.12,361965.24
grain_maize,US,US-18-159,2006,11.122,29583.57,328848.72
grain_maize,US,US-18-159,2005,10.475,30392.97,318101.98
grain_maize,US,US-18-159,2004,11.354,29543.1,335206.34
grain_maize,US,US-18-159,2003,9.2,29097.93,267611.86
grain_maize,US,US-18-159,2002,8.635,28774.17,248297.7
grain_maize,US,US-18-159,2001,10.871,30473.91,331096.62
grain_maize,US,US-18-159,2000,9.96,29340.75,291995.86
grain_maize,US,US-18-159,1999,9.966,28450.41,283423.36
grain_maize,US,US-18-159,1998,8.729,29502.63,257398.52
grain_maize,US,US-18-159,1997,9.087,29866.86,271297.4
grain_maize,US,US-18-159,1996,8.239,31364.25,258310.38
grain_maize,US,US-18-159,1995,7.034,27033.96,190672.72
grain_maize,US,US-18-159,1994,10.494,28693.23,300860.46
grain_maize,US,US-18-159,1993,9.15,27317.25,249732.8
grain_maize,US,US-18-159,1992,9.451,29178.87,275689.06
grain_maize,US,US-18-159,1991,6.701,28571.82,191391.54
grain_maize,US,US-18-159,1990,8.516,28531.35,242790.98
grain_maize,US,US-18-009,2010,9.401,13638.39,128117.6
grain_maize,US,US-18-009,2009,10.362,10036.56,103632.0
grain_maize,US,US-18-009,2008,9.797,9955.62,97713.8
grain_maize,US,US-18-009,2007,8.924,11574.42,103225.6
grain_maize,US,US-18-009,2006,9.527,9065.28,86296.5
grain_maize,US,US-18-009,2005,9.703,10077.03,97713.8
grain_maize,US,US-18-009,2004,9.734,8296.35,80723.74
grain_maize,US,US-18-009,2003,8.535,9065.28,77294.74
grain_maize,US,US-18-009,2002,6.349,7689.3,48788.32
grain_maize,US,US-18-009,2001,10.105,9793.74,98930.46
grain_maize,US,US-18-009,2000,9.093,10198.44,92664.28
grain_maize,US,US-18-009,1999,8.315,10967.37,91127.58
grain_maize,US,US-18-009,1998,8.522,11291.13,96133.92
grain_maize,US,US-18-009,1997,7.969,12181.47,97043.24
grain_maize,US,US-18-009,1996,7.379,9105.75,67160.14
grain_maize,US,US-18-009,1995,6.782,9915.15,67437.0
grain_maize,US,US-18-009,1994,9.181,11291.13,103571.04
grain_maize,US,US-18-009,1993,8.315,9915.15,82372.2
grain_maize,US,US-18-009,1992,9.037,11331.6,102344.22
grain_maize,US,US-18-009,1991,6.148,9793.74,60154.82
grain_maize,US,US-18-009,1990,7.756,9712.8,75305.92
grain_maize,US,US-18-035,2010,9.652,28329.0,273202.4
grain_maize,US,US-18-035,2009,9.671,26750.67,259334.0
grain_maize,US,US-18-035,2008,9.797,25981.74,253619.0
grain_maize,US,US-18-035,2007,8.428,32416.47,273100.8
grain_maize,US,US-18-035,2006,9.696,25010.46,242300.76
grain_maize,US,US-18-035,2005,10.387,26912.55,279400.0
grain_maize,US,US-18-035,2004,10.331,25374.69,262016.24
grain_maize,US,US-18-035,2003,8.974,27681.48,248285.0
grain_maize,US,US-18-035,2002,6.657,24241.53,161302.7
grain_maize,US,US-18-035,2001,10.393,28693.23,298005.5
grain_maize,US,US-18-035,2000,9.878,26872.08,265313.16
grain_maize,US,US-18-035,1999,9.37,26831.61,251244.1
grain_maize,US,US-18-035,1998,9.024,26426.91,238356.14
grain_maize,US,US-18-035,1997,7.297,26548.32,193682.62
grain_maize,US,US-18-035,1996,6.676,19830.3,132344.16
grain_maize,US,US-18-035,1995,7.599,24362.94,185651.14
grain_maize,US,US-18-035,1994,9.979,27074.43,270062.96
grain_maize,US,US-18-035,1993,8.34,24808.11,206705.2
grain_maize,US,US-18-035,1992,9.056,26386.44,238813.34
grain_maize,US,US-18-035,1991,6.764,25091.4,169633.9
grain_maize,US,US-18-035,1990,7.881,25172.34,198340.98
grain_maize,US,US-18-041,2010,9.389,14528.73,136296.4
grain_maize,US,US-18-041,2009,11.555,14083.56,162560.0
grain_maize,US,US-18-041,2008,9.546,13881.21,132029.2
grain_maize,US,US-18-041,2007,8.334,15216.72,126743.46
grain_maize,US,US-18-041,2006,9.753,13921.68,135702.04
grain_maize,US,US-18-041,2005,9.451,14447.79,136497.06
grain_maize,US,US-18-041,2004,10.846,14164.5,153499.82
grain_maize,US,US-18-041,2003,9.784,14488.26,141711.68
grain_maize,US,US-18-041,2002,5.602,13881.21,77711.3
grain_maize,US,US-18-041,2001,10.299,15783.3,162422.84
grain_maize,US,US-18-041,2000,9.91,15459.54,153113.74
grain_maize,US,US-18-041,1999,8.478,16107.06,136519.92
grain_maize,US,US-18-041,1998,8.34,15500.01,129166.62
grain_maize,US,US-18-041,1997,6.6,16066.59,105945.94
grain_maize,US,US-18-041,1996,7.241,13436.04,97266.76
grain_maize,US,US-18-041,1995,7.285,14812.02,108206.54
grain_maize,US,US-18-041,1994,9.075,16956.93,153786.84
grain_maize,US,US-18-041,1993,8.315,16066.59,133553.2
grain_maize,US,US-18-041,1992,9.621,16875.99,162283.14
grain_maize,US,US-18-041,1991,5.646,16390.35,92509.34
grain_maize,US,US-18-041,1990,8.139,16066.59,130644.9
grain_maize,US,US-18-065,2010,10.105,30635.79,309321.2
grain_maize,US,US-18-065,2009,11.744,28936.05,340360.0
grain_maize,US,US-18-065,2008,10.111,29016.99,293065.2
grain_maize,US,US-18-065,2007,9.25,34399.5,318010.54
grain_maize,US,US-18-065,2006,9.885,28490.88,281447.24
grain_maize,US,US-18-065,2005,9.677,31121.43,300951.9
grain_maize,US,US-18-065,2004,10.28,29340.75,301475.14
grain_maize,US,US-18-065,2003,9.64,30554.85,294396.16
grain_maize,US,US-18-065,2002,7.103,28571.82,202821.54
grain_maize,US,US-18-065,2001,10.098,30716.73,309989.22
grain_maize,US,US-18-065,2000,9.765,29502.63,287891.22
grain_maize,US,US-18-065,1999,8.962,31040.49,277980.14
grain_maize,US,US-18-065,1998,8.578,30109.68,258157.98
grain_maize,US,US-18-065,1997,7.85,29340.75,230124.0
grain_maize,US,US-18-065,1996,7.354,25455.63,187129.42
grain_maize,US,US-18-065,1995,6.971,27479.13,192092.58
grain_maize,US,US-18-065,1994,9.213,31364.25,288858.96
grain_maize,US,US-18-065,1993,8.685,28045.71,243357.4
grain_maize,US,US-18-065,1992,9.426,31849.89,300070.52
grain_maize,US,US-18-065,1991,6.456,28693.23,185084.72
grain_maize,US,US-18-065,1990,7.693,29259.81,225013.52
grain_maize,US,US-18-075,2010,8.805,29826.39,262534.4
grain_maize,US,US-18-075,2009,9.608,27317.25,263144.0
grain_maize,US,US-18-075,2008,8.792,28450.41,249656.6
grain_maize,US,US-18-075,2007,8.943,32902.11,294086.28
grain_maize,US,US-18-075,2006,8.415,27276.78,229402.64
grain_maize,US,US-18-075,2005,8.735,28733.7,250774.2
grain_maize,US,US-18-075,2004,10.331,28248.06,291658.04
grain_maize,US,US-18-075,2003,8.026,27681.48,222016.32
grain_maize,US,US-18-075,2002,4.352,24282.0,105666.54
grain_maize,US,US-18-075,2001,9.332,29340.75,273657.06
grain_maize,US,US-18-075,2000,9.257,27519.6,254645.16
grain_maize,US,US-18-075,1999,7.944,27438.66,217860.88
grain_maize,US,US-18-075,1998,8.264,24889.05,205618.08
grain_maize,US,US-18-075,1997,7.505,26265.03,196964.3
grain_maize,US,US-18-075,1996,5.815,18454.32,107292.14
grain_maize,US,US-18-075,1995,6.845,22258.5,152793.7
grain_maize,US,US-18-075,1994,8.905,25131.87,223591.12
grain_maize,US,US-18-075,1993,7.473,22582.26,168605.2
grain_maize,US,US-18-075,1992,8.616,23189.31,199674.48
grain_maize,US,US-18-075,1991,5.96,21530.04,128196.34
grain_maize,US,US-18-075,1990,7.253,20639.7,149616.16
grain_maize,US,US-18-135,2010,9.853,38648.85,380593.6
grain_maize,US,US-18-135,2009,10.864,36544.41,397510.0
grain_maize,US,US-18-135,2008,9.232,35532.66,328142.6
grain_maize,US,US-18-135,2007,8.101,40996.11,331978.0
grain_maize,US,US-18-135,2006,9.144,35492.19,324350.38
grain_maize,US,US-18-135,2005,9.546,36220.65,345462.86
grain_maize,US,US-18-135,2004,10.356,36018.3,372691.66
grain_maize,US,US-18-135,2003,8.83,36706.29,323799.2
grain_maize,US,US-18-135,2002,5.96,33185.4,197634.86
grain_maize,US,US-18-135,2001,9.64,35087.49,337952.08
grain_maize,US,US-18-135,2000,9.407,34237.62,321889.12
grain_maize,US,US-18-135,1999,8.39,32295.06,270751.3
grain_maize,US,US-18-135,1998,8.773,31971.3,280299.16
grain_maize,US,US-18-135,1997,7.103,32497.41,230738.68
grain_maize,US,US-18-135,1996,6.927,26710.2,184927.24
grain_maize,US,US-18-135,1995,7.473,25293.75,189560.2
grain_maize,US,US-18-135,1994,9.941,30231.09,300314.36
grain_maize,US,US-18-135,1993,7.781,27236.31,211734.4
grain_maize,US,US-18-135,1992,8.867,31728.48,281178.0
grain_maize,US,US-18-135,1991,6.581,27114.9,178267.36
grain_maize,US,US-18-135,1990,7.379,26305.5,194002.66
grain_maize,US,US-18-161,2010,11.078,13476.51,149225.0
grain_maize,US,US-18-161,2009,12.309,13274.16,163322.0
grain_maize,US,US-18-161,2008,10.299,12990.87,133756.4
grain_maize,US,US-18-161,2007,9.093,14245.44,129456.18
grain_maize,US,US-18-161,2006,10.751,13193.22,141732.0
grain_maize,US,US-18-161,2005,10.619,13233.69,140462.0
grain_maize,US,US-18-161,2004,11.618,13274.16,154165.3
grain_maize,US,US-18-161,2003,9.684,13314.63,128879.6
grain_maize,US,US-18-161,2002,6.525,12788.52,83380.58
grain_maize,US,US-18-161,2001,10.55,13881.21,146349.72
grain_maize,US,US-18-161,2000,10.079,12788.52,128800.86
grain_maize,US,US-18-161,1999,9.47,13314.63,126027.18
grain_maize,US,US-18-161,1998,9.031,13395.57,120914.16
grain_maize,US,US-18-161,1997,8.478,14245.44,120716.04
grain_maize,US,US-18-161,1996,7.549,14892.96,112313.72
grain_maize,US,US-18-161,1995,8.038,13638.39,109938.82
grain_maize,US,US-18-161,1994,9.307,16228.47,150959.82
grain_maize,US,US-18-161,1993,8.315,14731.08,122453.4
grain_maize,US,US-18-161,1992,9.715,15580.95,151297.64
grain_maize,US,US-18-161,1991,6.638,15338.13,101793.04
grain_maize,US,US-18-161,1990,8.202,15338.13,125686.82
grain_maize,US,US-18-177,2010,10.067,25981.74,261442.2
grain_maize,US,US-18-177,2009,11.555,25172.34,291338.0
grain_maize,US,US-18-177,2008,9.483,23877.3,226212.4
grain_maize,US,US-18-177,2007,7.454,28288.53,210797.14
grain_maize,US,US-18-177,2006,9.797,24403.41,238927.64
grain_maize,US,US-18-177,2005,9.326,25415.16,236898.18
grain_maize,US,US-18-177,2004,10.067,24808.11,249654.06
grain_maize,US,US-18-177,2003,9.276,24646.23,228511.1
grain_maize,US,US-18-177,2002,5.589,22906.02,127899.16
grain_maize,US,US-18-177,2001,9.973,24079.65,240050.32
grain_maize,US,US-18-177,2000,9.91,24322.47,240941.86
grain_maize,US,US-18-177,1999,8.089,24120.12,195008.5
grain_maize,US,US-18-177,1998,8.145,22460.85,182907.94
grain_maize,US,US-18-177,1997,7.907,22946.49,181348.38
grain_maize,US,US-18-177,1996,6.713,21853.8,146616.42
grain_maize,US,US-18-177,1995,6.72,23310.72,157081.22
grain_maize,US,US-18-177,1994,9.351,26265.03,245376.7
grain_maize,US,US-18-177,1993,8.189,24565.29,200990.2
grain_maize,US,US-18-177,1992,9.495,28005.24,265783.06
grain_maize,US,US-18-177,1991,6.456,25212.81,162633.66
grain_maize,US,US-18-177,1990,8.013,25455.63,203781.66
grain_maize,US,US-18-027,2010,10.067,35896.89,361061.0
grain_maize,US,US-18-027,2009,11.43,32780.7,374523.0
grain_maize,US,US-18-027,2008,10.864,31242.84,340156.8
grain_maize,US,US-18-027,2007,10.331,43707.6,451342.76
grain_maize,US,US-18-027,2006,9.596,34075.74,326844.66
grain_maize,US,US-18-027,2005,9.948,38770.26,385343.4
grain_maize,US,US-18-027,2004,10.437,36706.29,382950.72
grain_maize,US,US-18-027,2003,9.709,34520.91,334959.96
grain_maize,US,US-18-027,2002,6.701,31161.9,208706.72
grain_maize,US,US-18-027,2001,10.776,34966.08,376689.62
grain_maize,US,US-18-027,2000,10.368,34116.21,353443.54
grain_maize,US,US-18-027,1999,9.232,33063.99,305003.2
grain_maize,US,US-18-027,1998,8.183,33954.33,277774.4
grain_maize,US,US-18-027,1997,6.154,37232.4,228889.56
grain_maize,US,US-18-027,1996,7.668,35047.02,268638.02
grain_maize,US,US-18-027,1995,7.536,30514.38,229651.56
grain_maize,US,US-18-027,1994,8.622,33104.46,285374.08
grain_maize,US,US-18-027,1993,8.34,29583.57,246634.0
grain_maize,US,US-18-027,1992,10.042,36949.11,370878.1
grain_maize,US,US-18-027,1991,5.834,29745.45,173423.58
grain_maize,US,US-18-027,1990,7.379,28329.0,208927.7
grain_maize,US,US-18-037,2010,9.703,22784.61,221005.4
grain_maize,US,US-18-037,2009,10.613,20922.99,222250.0
grain_maize,US,US-18-037,2008,9.86,23351.19,229666.8
grain_maize,US,US-18-037,2007,9.206,25657.98,236001.56
grain_maize,US,US-18-037,2006,9.263,22339.44,206771.24
grain_maize,US,US-18-037,2005,9.081,24565.29,222928.18
grain_maize,US,US-18-037,2004,9.828,23796.36,233738.42
grain_maize,US,US-18-037,2003,8.56,19223.25,164396.42
grain_maize,US,US-18-037,2002,4.942,21894.27,108117.64
grain_maize,US,US-18-037,2001,10.224,24201.06,247307.1
grain_maize,US,US-18-037,2000,9.847,24039.18,236514.64
grain_maize,US,US-18-037,1999,7.856,23755.89,186499.5
grain_maize,US,US-18-037,1998,8.572,23472.6,201152.76
grain_maize,US,US-18-037,1997,5.847,25617.51,149669.5
grain_maize,US,US-18-037,1996,7.787,27681.48,215463.12
grain_maize,US,US-18-037,1995,6.406,25050.93,160014.92
grain_maize,US,US-18-037,1994,7.756,28976.52,224604.58
grain_maize,US,US-18-037,1993,7.969,25941.27,206629.0
grain_maize,US,US-18-037,1992,9.728,28531.35,277434.04
grain_maize,US,US-18-037,1991,5.15,26265.03,135211.82
grain_maize,US,US-18-037,1990,7.505,21044.4,157855.92
grain_maize,US,US-18-051,2010,9.734,44517.0,433120.8
grain_maize,US,US-18-051,2009,10.425,34966.08,365252.0
grain_maize,US,US-18-051,2008,10.55,35370.78,371856.0
grain_maize,US,US-18-051,2007,10.192,45124.05,459704.44
grain_maize,US,US-18-051,2006,10.287,39296.37,403898.1
grain_maize,US,US-18-051,2005,9.778,44517.0,434926.74
grain_maize,US,US-18-051,2004,11.631,42250.68,491027.72
grain_maize,US,US-18-051,2003,8.585,33671.04,288889.44
grain_maize,US,US-18-051,2002,6.914,34237.62,236623.86
grain_maize,US,US-18-051,2001,10.406,41441.28,430961.8
grain_maize,US,US-18-051,2000,10.017,41684.1,417154.36
grain_maize,US,US-18-051,1999,8.045,41117.52,330647.04
grain_maize,US,US-18-051,1998,8.553,38932.14,332833.98
grain_maize,US,US-18-051,1997,7.109,41279.4,293227.76
grain_maize,US,US-18-051,1996,8.56,44840.76,383542.54
grain_maize,US,US-18-051,1995,7.159,40470.0,289222.18
grain_maize,US,US-18-051,1994,7.636,46459.56,354451.92
grain_maize,US,US-18-051,1993,8.792,40793.76,358368.6
grain_maize,US,US-18-051,1992,9.916,43302.9,429221.9
grain_maize,US,US-18-051,1991,6.519,41279.4,268833.6
grain_maize,US,US-18-051,1990,8.013,36787.23,294495.22
grain_maize,US,US-18-055,2010,7.9,19061.37,150495.0
grain_maize,US,US-18-055,2009,10.425,17199.75,179578.0
grain_maize,US,US-18-055,2008,8.541,10967.37,93395.8
grain_maize,US,US-18-055,2007,8.949,22015.68,196954.14
grain_maize,US,US-18-055,2006,9.031,18009.15,162509.2
